region	chr	midPos	Nsites
(121881923,121931799)(125500000,125549999)(125500000,125550000)	chr2	125525000	49878	0.094254
(121931800,121980408)(125550000,125599999)(125550000,125600000)	chr2	125575000	48610	0.053108
(121980409,122029671)(125600000,125649999)(125600000,125650000)	chr2	125625000	49264	0.071247
(122029672,122079411)(125650000,125699999)(125650000,125700000)	chr2	125675000	49741	0.135845
(122079412,122125355)(125700000,125749999)(125700000,125750000)	chr2	125725000	45945	0.120197
(122125356,122174803)(125750000,125799999)(125750000,125800000)	chr2	125775000	49449	0.080749
(122174804,122217205)(125800000,125849999)(125800000,125850000)	chr2	125825000	42403	0.128156
(122217206,122266991)(125850000,125899999)(125850000,125900000)	chr2	125875000	49787	0.176162
(122266992,122316768)(125900000,125949999)(125900000,125950000)	chr2	125925000	49778	0.176594
(122316769,122343497)(125950000,125999999)(125950000,126000000)	chr2	125975000	26730	0.291468
(122343498,122393150)(126000000,126049999)(126000000,126050000)	chr2	126025000	49654	0.156272
(122393151,122441662)(126050000,126099999)(126050000,126100000)	chr2	126075000	48513	0.067088
(122441663,122490121)(126100000,126149999)(126100000,126150000)	chr2	126125000	48460	0.032729
(122490122,122535686)(126150000,126199999)(126150000,126200000)	chr2	126175000	45566	0.028715
(122535687,122585003)(126200000,126249999)(126200000,126250000)	chr2	126225000	49318	0.040010
(122585004,122634317)(126250000,126299999)(126250000,126300000)	chr2	126275000	49315	0.286485
(122634318,122682847)(126300000,126349999)(126300000,126350000)	chr2	126325000	48531	0.063835
(122682848,122732467)(126350000,126399999)(126350000,126400000)	chr2	126375000	49621	0.080593
(122732468,122782042)(126400000,126449999)(126400000,126450000)	chr2	126425000	49576	0.017612
(122782043,122829283)(126450000,126499999)(126450000,126500000)	chr2	126475000	47242	0.065291
(122829284,122878570)(126500000,126549999)(126500000,126550000)	chr2	126525000	49288	0.076306
(122878571,122925205)(126550000,126599999)(126550000,126600000)	chr2	126575000	46636	0.064767
(122925206,122972826)(126600000,126649999)(126600000,126650000)	chr2	126625000	47622	0.119638
(122972827,123022684)(126650000,126699999)(126650000,126700000)	chr2	126675000	49859	0.082585
(123022685,123072333)(126700000,126749999)(126700000,126750000)	chr2	126725000	49650	0.076613
(123072334,123120555)(126750000,126799999)(126750000,126800000)	chr2	126775000	48223	0.145043
(123120556,123170010)(126800000,126849999)(126800000,126850000)	chr2	126825000	49456	0.125802
(123170011,123219714)(126850000,126899999)(126850000,126900000)	chr2	126875000	49705	0.060076
(123219715,123269532)(126900000,126949999)(126900000,126950000)	chr2	126925000	49819	0.095632
(123269533,123319042)(126950000,126999999)(126950000,127000000)	chr2	126975000	49511	0.097007
(123319043,123368610)(127000000,127049999)(127000000,127050000)	chr2	127025000	49569	0.093372
(123368611,123415254)(127050000,127099999)(127050000,127100000)	chr2	127075000	46645	0.127358
(123415255,123464635)(127100000,127149999)(127100000,127150000)	chr2	127125000	49382	0.068327
(123464636,123514436)(127150000,127199999)(127150000,127200000)	chr2	127175000	49802	0.055388
(123514437,123563780)(127200000,127249999)(127200000,127250000)	chr2	127225000	49345	0.120452
(123563781,123612343)(127250000,127299999)(127250000,127300000)	chr2	127275000	48564	0.179160
(123612344,123661821)(127300000,127349999)(127300000,127350000)	chr2	127325000	49479	0.330893
(123661822,123711129)(127350000,127399999)(127350000,127400000)	chr2	127375000	49309	0.203796
(123711130,123760750)(127400000,127449999)(127400000,127450000)	chr2	127425000	49622	0.124564
(123760751,123810342)(127450000,127499999)(127450000,127500000)	chr2	127475000	49593	0.062907
(123810343,123859837)(127500000,127549999)(127500000,127550000)	chr2	127525000	49496	0.058670
(123859838,123909572)(127550000,127599999)(127550000,127600000)	chr2	127575000	49736	0.043499
(123909573,123959305)(127600000,127649999)(127600000,127650000)	chr2	127625000	49734	0.075159
(123959306,124008488)(127650000,127699999)(127650000,127700000)	chr2	127675000	49184	0.057163
(124008489,124057556)(127700000,127749999)(127700000,127750000)	chr2	127725000	49069	0.043198
(124057557,124106932)(127750000,127799999)(127750000,127800000)	chr2	127775000	49377	0.053041
(124106933,124153426)(127800000,127849999)(127800000,127850000)	chr2	127825000	46495	0.093107
(124153427,124202867)(127850000,127899999)(127850000,127900000)	chr2	127875000	49442	0.128761
(124202868,124248423)(127900000,127949999)(127900000,127950000)	chr2	127925000	45557	0.179883
(124248424,124297909)(127950000,127999999)(127950000,128000000)	chr2	127975000	49487	0.234044
(124297910,124347259)(128000000,128049999)(128000000,128050000)	chr2	128025000	49351	0.312790
(124347260,124396868)(128050000,128099999)(128050000,128100000)	chr2	128075000	49610	0.296968
(124396869,124446394)(128100000,128149999)(128100000,128150000)	chr2	128125000	49527	0.248627
(124446395,124494766)(128150000,128199999)(128150000,128200000)	chr2	128175000	48373	0.239099
(124494767,124540274)(128200000,128249999)(128200000,128250000)	chr2	128225000	45509	0.169647
(124540275,124589692)(128250000,128299999)(128250000,128300000)	chr2	128275000	49419	0.175488
(124589693,124639381)(128300000,128349999)(128300000,128350000)	chr2	128325000	49690	0.156583
(124639382,124688499)(128350000,128399999)(128350000,128400000)	chr2	128375000	49119	0.146206
(124688500,124735300)(128400000,128449999)(128400000,128450000)	chr2	128425000	46802	0.100890
(124735301,124784717)(128450000,128499999)(128450000,128500000)	chr2	128475000	49418	0.074303
(124784718,124834067)(128500000,128549999)(128500000,128550000)	chr2	128525000	49351	0.072892
(124834068,124883038)(128550000,128599999)(128550000,128600000)	chr2	128575000	48972	0.118581
(124883039,124926270)(128600000,128649999)(128600000,128650000)	chr2	128625000	43233	0.101604
(124926271,124975689)(128650000,128699999)(128650000,128700000)	chr2	128675000	49420	-0.005079
(124975690,125025268)(128700000,128749999)(128700000,128750000)	chr2	128725000	49580	-0.005347
(125025269,125075016)(128750000,128799999)(128750000,128800000)	chr2	128775000	49749	-0.017042
(125075017,125124615)(128800000,128849999)(128800000,128850000)	chr2	128825000	49600	0.033061
(125124616,125172776)(128850000,128899999)(128850000,128900000)	chr2	128875000	48162	0.018261
(125172777,125221340)(128900000,128949999)(128900000,128950000)	chr2	128925000	48565	0.008455
(125221341,125270992)(128950000,128999999)(128950000,129000000)	chr2	128975000	49653	0.038619
(125270993,125320512)(129000000,129049999)(129000000,129050000)	chr2	129025000	49521	0.028172
(125320513,125369810)(129050000,129099999)(129050000,129100000)	chr2	129075000	49299	0.058365
(125369811,125418831)(129100000,129149999)(129100000,129150000)	chr2	129125000	49022	0.097429
(125418832,125468021)(129150000,129199999)(129150000,129200000)	chr2	129175000	49191	0.089654
(125468022,125517183)(129200000,129249999)(129200000,129250000)	chr2	129225000	49163	0.074970
(125517184,125563145)(129250000,129299999)(129250000,129300000)	chr2	129275000	45963	0.081543
(125563146,125612680)(129300000,129349999)(129300000,129350000)	chr2	129325000	49536	0.079711
(125612681,125656390)(129350000,129399999)(129350000,129400000)	chr2	129375000	43711	0.124021
(125656391,125706112)(129400000,129449999)(129400000,129450000)	chr2	129425000	49723	0.057790
(125706113,125755773)(129450000,129499999)(129450000,129500000)	chr2	129475000	49662	0.044727
(125755774,125805484)(129500000,129549999)(129500000,129550000)	chr2	129525000	49712	0.075418
(125805485,125855183)(129550000,129599999)(129550000,129600000)	chr2	129575000	49700	0.076140
(125855184,125904741)(129600000,129649999)(129600000,129650000)	chr2	129625000	49559	0.103695
(125904742,125945515)(129650000,129699999)(129650000,129700000)	chr2	129675000	40775	0.126333
(125945516,125994232)(129700000,129749999)(129700000,129750000)	chr2	129725000	48718	0.099939
(125994233,126043841)(129750000,129799999)(129750000,129800000)	chr2	129775000	49610	0.194783
(126043842,126093555)(129800000,129849999)(129800000,129850000)	chr2	129825000	49715	0.196519
(126093556,126143327)(129850000,129899999)(129850000,129900000)	chr2	129875000	49773	0.249573
(126143328,126193204)(129900000,129949999)(129900000,129950000)	chr2	129925000	49878	0.239324
(126193205,126242908)(129950000,129999999)(129950000,130000000)	chr2	129975000	49705	0.229839
(126242909,126292627)(130000000,130049999)(130000000,130050000)	chr2	130025000	49720	0.181703
(126292628,126336180)(130050000,130099999)(130050000,130100000)	chr2	130075000	43554	0.199533
(126336181,126386111)(130100000,130149999)(130100000,130150000)	chr2	130125000	49932	0.093598
(126386112,126435134)(130150000,130199999)(130150000,130200000)	chr2	130175000	49024	0.091671
(126435135,126483851)(130200000,130249999)(130200000,130250000)	chr2	130225000	48718	0.106490
(126483852,126532920)(130250000,130299999)(130250000,130300000)	chr2	130275000	49070	0.124198
(126532921,126574584)(130300000,130349999)(130300000,130350000)	chr2	130325000	41665	0.059134
(126574585,126617688)(130350000,130399999)(130350000,130400000)	chr2	130375000	43105	0.058966
(126617689,126667413)(130400000,130449999)(130400000,130450000)	chr2	130425000	49726	0.090996
(126667414,126717140)(130450000,130499978)(130450000,130500000)	chr2	130475000	49728	0.077814
(126717141,126766520)(130500008,130549999)(130500000,130550000)	chr2	130525000	49381	0.070633
(126766521,126816096)(130550000,130599999)(130550000,130600000)	chr2	130575000	49577	0.091680
(126816097,126865917)(130600000,130649999)(130600000,130650000)	chr2	130625000	49822	0.105169
(126865918,126915142)(130650000,130699999)(130650000,130700000)	chr2	130675000	49226	0.061310
(126915143,126964294)(130700000,130749999)(130700000,130750000)	chr2	130725000	49153	0.189618
(126964295,127014009)(130750000,130799999)(130750000,130800000)	chr2	130775000	49716	0.167984
(127014010,127063602)(130800000,130849999)(130800000,130850000)	chr2	130825000	49594	0.205309
(127063603,127113318)(130850000,130899999)(130850000,130900000)	chr2	130875000	49717	0.249898
(127113319,127161983)(130900000,130949999)(130900000,130950000)	chr2	130925000	48666	0.269279
(127161984,127204986)(130950000,130999999)(130950000,131000000)	chr2	130975000	43004	0.310346
(127204987,127254587)(131000000,131049999)(131000000,131050000)	chr2	131025000	49602	0.343034
(127254588,127299942)(131050000,131099999)(131050000,131100000)	chr2	131075000	45356	0.268379
(127299943,127344341)(131100000,131149999)(131100000,131150000)	chr2	131125000	44400	0.157247
(127344342,127394172)(131150000,131199999)(131150000,131200000)	chr2	131175000	49832	0.163795
(127394173,127443893)(131200000,131249999)(131200000,131250000)	chr2	131225000	49722	0.116672
(127443894,127491766)(131250000,131299785)(131250000,131300000)	chr2	131275000	47874	0.013825
(127491767,127531542)(131301774,131349999)(131300000,131350000)	chr2	131325000	39777	0.008189
(127531543,127581320)(131350000,131399999)(131350000,131400000)	chr2	131375000	49779	0.042446
(127581321,127629966)(131400000,131449999)(131400000,131450000)	chr2	131425000	48647	0.073227
(127629967,127679406)(131450000,131499996)(131450000,131500000)	chr2	131475000	49441	0.082524
(127679407,127728981)(131500000,131549999)(131500000,131550000)	chr2	131525000	49576	0.049439
(127728982,127777828)(131550000,131599999)(131550000,131600000)	chr2	131575000	48848	0.063819
(127777829,127827191)(131600000,131649999)(131600000,131650000)	chr2	131625000	49364	0.146582
(127827192,127870249)(131650000,131699999)(131650000,131700000)	chr2	131675000	43059	0.107107
(127870250,127917970)(131700000,131749999)(131700000,131750000)	chr2	131725000	47722	0.150376
(127917971,127967141)(131750000,131799999)(131750000,131800000)	chr2	131775000	49172	0.155459
(127967142,128017000)(131800000,131849999)(131800000,131850000)	chr2	131825000	49860	0.233270
(128017001,128066394)(131850000,131899999)(131850000,131900000)	chr2	131875000	49395	0.211275
(128066395,128115703)(131900000,131949999)(131900000,131950000)	chr2	131925000	49310	0.400474
(128115704,128165531)(131950000,131999999)(131950000,132000000)	chr2	131975000	49829	0.340174
(128165532,128214570)(132000000,132049999)(132000000,132050000)	chr2	132025000	49040	0.226229
(128214571,128264324)(132050000,132099999)(132050000,132100000)	chr2	132075000	49755	0.196875
(128264325,128314051)(132100000,132149999)(132100000,132150000)	chr2	132125000	49728	0.227118
(128314052,128363914)(132150000,132199999)(132150000,132200000)	chr2	132175000	49864	0.150864
(128363915,128413689)(132200000,132249999)(132200000,132250000)	chr2	132225000	49776	0.160509
(128413690,128463405)(132250000,132299999)(132250000,132300000)	chr2	132275000	49717	0.093406
(128463406,128512718)(132300000,132349999)(132300000,132350000)	chr2	132325000	49314	0.020803
(128512719,128557348)(132350000,132399999)(132350000,132400000)	chr2	132375000	44631	0.071964
(128557349,128601511)(132400000,132449999)(132400000,132450000)	chr2	132425000	44164	0.151221
(128601512,128651414)(132450000,132499999)(132450000,132500000)	chr2	132475000	49904	0.155495
(128651415,128700999)(132500000,132549999)(132500000,132550000)	chr2	132525000	49586	0.160697
(128701000,128750640)(132550000,132599999)(132550000,132600000)	chr2	132575000	49642	0.238031
(128750641,128800501)(132600000,132649999)(132600000,132650000)	chr2	132625000	49862	0.192717
(128800502,128850166)(132650000,132699999)(132650000,132700000)	chr2	132675000	49666	0.201109
(128850167,128899434)(132700000,132749999)(132700000,132750000)	chr2	132725000	49269	0.199976
(128899435,128949153)(132750000,132799999)(132750000,132800000)	chr2	132775000	49720	0.253522
(128949154,128998759)(132800000,132849999)(132800000,132850000)	chr2	132825000	49607	0.287842
(128998760,129048136)(132850000,132899999)(132850000,132900000)	chr2	132875000	49378	0.209602
(129048137,129097970)(132900000,132949999)(132900000,132950000)	chr2	132925000	49835	0.154287
(129097971,129146549)(132950000,132999999)(132950000,133000000)	chr2	132975000	48580	0.133979
(129146550,129196249)(133000000,133049999)(133000000,133050000)	chr2	133025000	49701	0.124337
(129196250,129246070)(133050000,133099999)(133050000,133100000)	chr2	133075000	49822	0.157634
(129246071,129295740)(133100000,133149999)(133100000,133150000)	chr2	133125000	49671	0.275465
(129295741,129345423)(133150000,133199999)(133150000,133200000)	chr2	133175000	49684	0.306093
(129345424,129394979)(133200000,133249999)(133200000,133250000)	chr2	133225000	49557	0.107433
(129394980,129444722)(133250000,133299999)(133250000,133300000)	chr2	133275000	49744	0.109644
(129444723,129492168)(133300000,133349797)(133300000,133350000)	chr2	133325000	47447	0.103921
(129492169,129538833)(133351115,133399999)(133350000,133400000)	chr2	133375000	46666	0.169238
(129538834,129587990)(133400000,133449999)(133400000,133450000)	chr2	133425000	49158	0.162030
(129587991,129636400)(133450000,133499999)(133450000,133500000)	chr2	133475000	48411	0.112419
(129636401,129684291)(133500000,133549999)(133500000,133550000)	chr2	133525000	47892	0.050829
(129684292,129733671)(133550000,133599999)(133550000,133600000)	chr2	133575000	49381	0.079882
(129733672,129782974)(133600000,133649999)(133600000,133650000)	chr2	133625000	49304	0.178963
(129782975,129832558)(133650000,133699999)(133650000,133700000)	chr2	133675000	49585	0.141575
(129832559,129881949)(133700000,133749999)(133700000,133750000)	chr2	133725000	49392	0.162404
(129881950,129931457)(133750000,133799999)(133750000,133800000)	chr2	133775000	49509	0.287688
(129931458,129981013)(133800000,133849999)(133800000,133850000)	chr2	133825000	49557	0.192079
(129981014,130029559)(133850000,133899315)(133850000,133900000)	chr2	133875000	48547	0.170552
(130029560,130075595)(133900089,133949999)(133900000,133950000)	chr2	133925000	46037	0.216099
(130075596,130124527)(133950000,133999999)(133950000,134000000)	chr2	133975000	48933	0.217884
(130124528,130174363)(134000000,134049999)(134000000,134050000)	chr2	134025000	49837	0.129086
(130174364,130224135)(134050000,134099999)(134050000,134100000)	chr2	134075000	49773	0.110396
(130224136,130273714)(134100000,134149999)(134100000,134150000)	chr2	134125000	49580	0.101548
(130273715,130323480)(134150000,134199999)(134150000,134200000)	chr2	134175000	49767	0.140260
(130323481,130373341)(134200000,134249999)(134200000,134250000)	chr2	134225000	49862	0.157940
(130373342,130422988)(134250000,134299999)(134250000,134300000)	chr2	134275000	49648	0.124115
(130422989,130472699)(134300000,134349999)(134300000,134350000)	chr2	134325000	49712	0.152795
(130472700,130520856)(134350000,134399999)(134350000,134400000)	chr2	134375000	48158	0.287438
(130520857,130570619)(134400000,134449999)(134400000,134450000)	chr2	134425000	49764	0.154776
(130570620,130619629)(134450000,134499999)(134450000,134500000)	chr2	134475000	49011	0.358564
(130619630,130669018)(134500000,134549999)(134500000,134550000)	chr2	134525000	49390	0.542620
(130669019,130718680)(134550000,134599999)(134550000,134600000)	chr2	134575000	49663	0.453022
(130718681,130768522)(134600000,134649999)(134600000,134650000)	chr2	134625000	49843	0.153373
(130768523,130818237)(134650000,134699999)(134650000,134700000)	chr2	134675000	49716	0.108259
(130818238,130864692)(134700000,134749999)(134700000,134750000)	chr2	134725000	46456	0.148672
(130864693,130914525)(134750000,134799999)(134750000,134800000)	chr2	134775000	49834	0.151857
(130914526,130964368)(134800000,134849999)(134800000,134850000)	chr2	134825000	49844	0.125592
(130964369,131014055)(134850000,134899999)(134850000,134900000)	chr2	134875000	49688	0.089387
(131014056,131063440)(134900000,134949999)(134900000,134950000)	chr2	134925000	49386	0.067315
(131063441,131112966)(134950000,134999999)(134950000,135000000)	chr2	134975000	49527	0.036023
(131112967,131161366)(135000000,135049999)(135000000,135050000)	chr2	135025000	48401	0.045934
(131161367,131211165)(135050000,135099999)(135050000,135100000)	chr2	135075000	49800	0.026072
(131211166,131261041)(135100000,135149999)(135100000,135150000)	chr2	135125000	49877	0.029129
(131261042,131310866)(135150000,135199999)(135150000,135200000)	chr2	135175000	49826	0.025478
(131310867,131360699)(135200000,135249999)(135200000,135250000)	chr2	135225000	49834	0.046701
(131360700,131410617)(135250000,135299999)(135250000,135300000)	chr2	135275000	49919	0.025932
(131410618,131460309)(135300000,135349999)(135300000,135350000)	chr2	135325000	49693	0.012909
(131460310,131510158)(135350000,135399999)(135350000,135400000)	chr2	135375000	49850	0.052641
(131510159,131560066)(135400000,135449999)(135400000,135450000)	chr2	135425000	49909	0.147126
(131560067,131609856)(135450000,135499999)(135450000,135500000)	chr2	135475000	49791	0.120466
(131609857,131659511)(135500000,135549999)(135500000,135550000)	chr2	135525000	49656	0.109550
(131659512,131709097)(135550000,135599999)(135550000,135600000)	chr2	135575000	49587	0.166919
(131709098,131757978)(135600000,135649999)(135600000,135650000)	chr2	135625000	48882	0.071163
(131757979,131807825)(135650000,135699999)(135650000,135700000)	chr2	135675000	49848	0.109550
(131807826,131857334)(135700000,135749999)(135700000,135750000)	chr2	135725000	49510	0.107126
(131857335,131907180)(135750000,135799999)(135750000,135800000)	chr2	135775000	49847	0.052195
(131907181,131956912)(135800000,135849999)(135800000,135850000)	chr2	135825000	49733	0.016629
(131956913,132006465)(135850000,135899999)(135850000,135900000)	chr2	135875000	49554	0.036861
(132006466,132056207)(135900000,135949999)(135900000,135950000)	chr2	135925000	49743	0.026072
(132056208,132106084)(135950000,135999999)(135950000,136000000)	chr2	135975000	49878	0.015600
(132106085,132155274)(136000000,136049587)(136000000,136050000)	chr2	136025000	49191	0.037615
(132155275,132194729)(136050132,136099999)(136050000,136100000)	chr2	136075000	39456	0.039025
(132194730,132238036)(136100000,136149999)(136100000,136150000)	chr2	136125000	43308	0.049451
(132238037,132287609)(136150000,136199999)(136150000,136200000)	chr2	136175000	49574	0.147474
(132287610,132337087)(136200000,136249999)(136200000,136250000)	chr2	136225000	49479	0.153227
(132337088,132386534)(136250000,136299999)(136250000,136300000)	chr2	136275000	49448	0.168795
(132386535,132434783)(136300000,136349999)(136300000,136350000)	chr2	136325000	48250	0.084037
(132434784,132482985)(136350000,136399999)(136350000,136400000)	chr2	136375000	48203	0.140896
(132482986,132532688)(136400000,136449999)(136400000,136450000)	chr2	136425000	49704	0.135436
(132532689,132582102)(136450000,136499999)(136450000,136500000)	chr2	136475000	49415	0.067606
(132582103,132630943)(136500000,136549999)(136500000,136550000)	chr2	136525000	48842	0.132163
(132630944,132680768)(136550000,136599999)(136550000,136600000)	chr2	136575000	49826	0.129031
(132680769,132729051)(136600000,136649999)(136600000,136650000)	chr2	136625000	48284	0.096011
(132729052,132778399)(136650000,136699999)(136650000,136700000)	chr2	136675000	49349	0.078939
(132778400,132827363)(136700000,136749999)(136700000,136750000)	chr2	136725000	48965	0.114909
(132827364,132876638)(136750000,136799999)(136750000,136800000)	chr2	136775000	49276	0.103505
(132876639,132926214)(136800000,136849999)(136800000,136850000)	chr2	136825000	49577	0.063354
(132926215,132974824)(136850000,136899999)(136850000,136900000)	chr2	136875000	48611	0.076171
(132974825,133024559)(136900000,136949999)(136900000,136950000)	chr2	136925000	49736	0.026147
(133024560,133074432)(136950000,136999999)(136950000,137000000)	chr2	136975000	49874	0.033339
(133074433,133124286)(137000000,137049999)(137000000,137050000)	chr2	137025000	49855	0.041243
(133124287,133173621)(137050000,137099999)(137050000,137100000)	chr2	137075000	49336	0.048673
(133173622,133223115)(137100000,137149999)(137100000,137150000)	chr2	137125000	49495	0.034862
(133223116,133272245)(137150000,137199999)(137150000,137200000)	chr2	137175000	49131	0.040813
(133272246,133321360)(137200000,137249787)(137200000,137250000)	chr2	137225000	49116	0.064590
(133321361,133370123)(137250433,137299999)(137250000,137300000)	chr2	137275000	48764	0.080840
(133370124,133419539)(137300000,137349999)(137300000,137350000)	chr2	137325000	49417	0.225893
(133419540,133468026)(137350000,137399999)(137350000,137400000)	chr2	137375000	48488	0.233306
(133468027,133517831)(137400000,137449999)(137400000,137450000)	chr2	137425000	49806	0.218055
(133517832,133567741)(137450000,137499999)(137450000,137500000)	chr2	137475000	49911	0.220161
(133567742,133617525)(137500000,137549999)(137500000,137550000)	chr2	137525000	49785	0.199392
(133617526,133667086)(137550000,137599999)(137550000,137600000)	chr2	137575000	49562	0.210614
(133667087,133716741)(137600000,137649999)(137600000,137650000)	chr2	137625000	49656	0.106725
(133716742,133766557)(137650000,137699999)(137650000,137700000)	chr2	137675000	49817	0.159828
(133766558,133816481)(137700000,137749999)(137700000,137750000)	chr2	137725000	49925	0.179571
(133816482,133865598)(137750000,137799999)(137750000,137800000)	chr2	137775000	49118	0.210989
(133865599,133915310)(137800000,137849999)(137800000,137850000)	chr2	137825000	49713	0.209778
(133915311,133964863)(137850000,137899999)(137850000,137900000)	chr2	137875000	49554	0.231975
(133964864,134014701)(137900000,137949999)(137900000,137950000)	chr2	137925000	49839	0.174032
(134014702,134062810)(137950000,137999999)(137950000,138000000)	chr2	137975000	48110	0.162514
(134062811,134112460)(138000000,138049999)(138000000,138050000)	chr2	138025000	49651	0.215927
(134112461,134162045)(138050000,138099999)(138050000,138100000)	chr2	138075000	49586	0.193459
(134162046,134211306)(138100000,138149999)(138100000,138150000)	chr2	138125000	49262	0.132246
(134211307,134260988)(138150000,138199999)(138150000,138200000)	chr2	138175000	49683	0.119288
(134260989,134310880)(138200000,138249999)(138200000,138250000)	chr2	138225000	49893	0.117934
(134310881,134360828)(138250000,138299999)(138250000,138300000)	chr2	138275000	49949	0.171722
(134360829,134410722)(138300000,138349999)(138300000,138350000)	chr2	138325000	49895	0.132830
(134410723,134460559)(138350000,138399999)(138350000,138400000)	chr2	138375000	49838	0.128335
(134460560,134509443)(138400000,138449999)(138400000,138450000)	chr2	138425000	48885	0.123063
(134509444,134557136)(138450000,138499999)(138450000,138500000)	chr2	138475000	47694	0.146583
(134557137,134606955)(138500000,138549999)(138500000,138550000)	chr2	138525000	49820	0.196394
(134606956,134656353)(138550000,138599999)(138550000,138600000)	chr2	138575000	49399	0.114384
(134656354,134706127)(138600000,138649999)(138600000,138650000)	chr2	138625000	49775	-0.003078
(134706128,134755883)(138650000,138699999)(138650000,138700000)	chr2	138675000	49757	0.019285
(134755884,134805664)(138700000,138749999)(138700000,138750000)	chr2	138725000	49782	0.043729
(134805665,134855088)(138750000,138799999)(138750000,138800000)	chr2	138775000	49425	0.083461
(134855089,134904564)(138800000,138849999)(138800000,138850000)	chr2	138825000	49477	0.115532
(134904565,134954258)(138850000,138899999)(138850000,138900000)	chr2	138875000	49695	0.148941
(134954259,135003179)(138900000,138949999)(138900000,138950000)	chr2	138925000	48922	0.171806
(135003180,135053003)(138950000,138999999)(138950000,139000000)	chr2	138975000	49825	0.151912
(135053004,135102532)(139000000,139049999)(139000000,139050000)	chr2	139025000	49530	0.150030
(135102533,135148883)(139050000,139099999)(139050000,139100000)	chr2	139075000	46352	0.151512
(135148884,135198331)(139100000,139149999)(139100000,139150000)	chr2	139125000	49449	0.139454
(135198332,135248005)(139150000,139199999)(139150000,139200000)	chr2	139175000	49675	0.128036
(135248006,135297667)(139200000,139249999)(139200000,139250000)	chr2	139225000	49663	0.122077
(135297668,135347470)(139250000,139299999)(139250000,139300000)	chr2	139275000	49804	0.187359
(135347471,135396769)(139300000,139349999)(139300000,139350000)	chr2	139325000	49300	0.222483
(135396770,135446347)(139350000,139399999)(139350000,139400000)	chr2	139375000	49579	0.203351
(135446348,135496017)(139400000,139449999)(139400000,139450000)	chr2	139425000	49671	0.060724
(135496018,135545736)(139450000,139499999)(139450000,139500000)	chr2	139475000	49720	0.047360
(135545737,135595072)(139500000,139549999)(139500000,139550000)	chr2	139525000	49337	0.007843
(135595073,135644634)(139550000,139599999)(139550000,139600000)	chr2	139575000	49563	0.002828
(135644635,135694367)(139600000,139649999)(139600000,139650000)	chr2	139625000	49734	0.005338
(135694368,135744145)(139650000,139699999)(139650000,139700000)	chr2	139675000	49779	0.008384
(135744146,135793628)(139700000,139749999)(139700000,139750000)	chr2	139725000	49484	-0.019993
(135793629,135843453)(139750000,139799999)(139750000,139800000)	chr2	139775000	49826	0.007544
(135843454,135892012)(139800000,139849999)(139800000,139850000)	chr2	139825000	48560	-0.001786
(135892013,135941771)(139850000,139899999)(139850000,139900000)	chr2	139875000	49760	0.013398
(135941772,135991387)(139900000,139949999)(139900000,139950000)	chr2	139925000	49617	0.009688
(135991388,136040796)(139950000,139999999)(139950000,140000000)	chr2	139975000	49410	0.007989
(136040797,136090645)(140000000,140049999)(140000000,140050000)	chr2	140025000	49850	0.015618
(136090646,136139440)(140050000,140099999)(140050000,140100000)	chr2	140075000	48796	0.071000
(136139441,136189379)(140100000,140149999)(140100000,140150000)	chr2	140125000	49940	0.281698
(136189380,136239148)(140150000,140199999)(140150000,140200000)	chr2	140175000	49770	0.298731
(136239149,136288767)(140200000,140249999)(140200000,140250000)	chr2	140225000	49620	0.173705
(136288768,136338451)(140250000,140299999)(140250000,140300000)	chr2	140275000	49685	0.127296
(136338452,136388002)(140300000,140349999)(140300000,140350000)	chr2	140325000	49552	0.138612
(136388003,136437782)(140350000,140399999)(140350000,140400000)	chr2	140375000	49781	0.115420
(136437783,136487610)(140400000,140449999)(140400000,140450000)	chr2	140425000	49829	0.128464
(136487611,136537072)(140450000,140499999)(140450000,140500000)	chr2	140475000	49463	0.119308
(136537073,136582695)(140500000,140549999)(140500000,140550000)	chr2	140525000	45624	0.161578
(136582696,136630450)(140550000,140599999)(140550000,140600000)	chr2	140575000	47756	0.164226
(136630451,136680232)(140600000,140649999)(140600000,140650000)	chr2	140625000	49783	0.234643
(136680233,136730100)(140650000,140699999)(140650000,140700000)	chr2	140675000	49869	0.243053
(136730101,136774039)(140700000,140749999)(140700000,140750000)	chr2	140725000	43940	0.192703
(136774040,136823368)(140750000,140799999)(140750000,140800000)	chr2	140775000	49330	0.138564
(136823369,136872264)(140800000,140849999)(140800000,140850000)	chr2	140825000	48897	0.077182
(136872265,136922180)(140850000,140899999)(140850000,140900000)	chr2	140875000	49917	0.069664
(136922181,136971821)(140900000,140949999)(140900000,140950000)	chr2	140925000	49642	0.068142
(136971822,137021171)(140950000,140999999)(140950000,141000000)	chr2	140975000	49351	0.164047
(137021172,137071047)(141000000,141049999)(141000000,141050000)	chr2	141025000	49877	0.310997
(137071048,137119000)(141050000,141099999)(141050000,141100000)	chr2	141075000	47954	0.324395
(137119001,137168459)(141100000,141149999)(141100000,141150000)	chr2	141125000	49460	0.286228
(137168460,137215909)(141150000,141199999)(141150000,141200000)	chr2	141175000	47451	0.206259
(137215910,137265617)(141200000,141249999)(141200000,141250000)	chr2	141225000	49709	0.220911
(137265618,137315002)(141250000,141299999)(141250000,141300000)	chr2	141275000	49386	0.197461
(137315003,137364315)(141300000,141349999)(141300000,141350000)	chr2	141325000	49314	0.168174
